player,session_length,winrate
-6GLBlTl-DMAIwOMSt6UQkqeVIcmeIvFaIsvuQLoFNwbSbWNjx2Ck819TeQiTLz0eLlVnviQOZ-LVg,13,30.77
-ISJYKgIjJ5-bWLAen6zwjHcyGNFweT8umPdwYrP2_RAD6Cb_0dkgOhokJg3haD-w7K4iame_RpR0Q,13,46.15
-wlJeanj9f21qvI9bJnhuI01aHAhMs3mAYFfIpf5BTcwZ-wMeX6HlYlKkuR2UiSd40p5AgAwn63Xyg,13,38.46
0AO5k0uGR2iM9HUyiVc6VDX8JCXVk7COHPRM4gT75ZKsU_ZJe1i1It7kY2GlBzL7p7cLY8Og7d3ENg,13,53.85
0el08IQVmFkz0tljpx3mGeI4sTjyLeEpDyzbFpIpxHo2oUxWqkUEySTZuq3vsBpid_flGJ12fNq4VA,13,38.46
0el08IQVmFkz0tljpx3mGeI4sTjyLeEpDyzbFpIpxHo2oUxWqkUEySTZuq3vsBpid_flGJ12fNq4VA,13,61.54
0kOqJx2pL3DBLp5wvdq2DLFeRfFpe1mkaX-jsrCEsTD2xU4Yc22RklAd1Z9d-4fne32OYao9qQCkag,13,53.85
0kOqJx2pL3DBLp5wvdq2DLFeRfFpe1mkaX-jsrCEsTD2xU4Yc22RklAd1Z9d-4fne32OYao9qQCkag,13,7.69
0mJ2_-FccFNqvlRbFW_EuLBrz_fFEkTfpLHY64jqLPajnkprrzKoayNQfRUM12g5ZMSGJ02GGMi-rw,13,46.15
0nbVXRvvel0ni5Pd0_1_VqfSiQM7LMTS2KealD_5ufqTzqb_G_mefxxApn58JPBpwb-S9ruvRTd9sg,13,38.46
0Shhe8yxLKi59L6_5ZJtGUMTc3RrQ8R9FGLZ5WxHMwsbafV6QSV_6PH1nq73RToHhcVO8mvQi3bQFg,13,38.46
0trH6NHDyAAMKVToJHSJsyKEqlPB9RVX3rgGCGa489FtgllVaGqVr2pd7d74BljUyiP-nnCXX4zdgw,13,46.15
17HZqXlOk2ZHVJOnwUBXh-kmN8rJRFERRA7Bshovz2nvVQ3T9CZvnhDUpcuK8nPb2BaWDBZLqW-wiA,13,61.54
1fzGz8NcxE2HSh3lpIZbJLPensUETIz3gdeIMQDIcP2YICamnHI8mjAjUybJi95Z9EasfcPm81qAjg,13,30.77
1_28I3Kk3s8T8_S3AXXQPziOVP6Wu3FvFyxYch3YjXbE2oZUr1afZpUy9rRg74-v-KCjs2poiadPKA,13,53.85
2caKkbIGYrbPnn5UBpTGYunXLe3DY16FmP56SPZZAS9sk76Jy_9iR_1ZQrFNpoupfH82uXir2xSmaw,13,53.85
2h9QZa76oGyjTyrKQ4XPQYOFiNuWq60dmaCmBkfRE3JcAW8AbigXD5Ogmo9xIViRSiCtgHdIsJ2WIw,13,53.85
39-Lo8EYFj0Y-w197wUoXx7pajBWfhM2-uLBbz3ZWUk6QGHtjo6rqsxAvcgmG08C3PZsLCyU-hYldA,13,53.85
3jetPpnJDLY7r91qpA903M7TGqma8-UmX67d9AEQLpyitz7DejmMjyWh75173Qguul9qyZYrC698fg,13,53.85
3kL8kbdBNjio1RCqEGm57D_-VUY_Cnz-gf_cuNgGGs5IICNbaAAH4Ihfbkyu0lM2997QWNkcr4P9jQ,13,53.85
3tWIv2-I_Ep13MTztBfkPdIWUG02SvPY_3SgQRjbcx0vRnmjMVD4MedGCh1anDeQ_-uayDXFrbLgZw,13,38.46
3zDUgdruZX8mXMG6PXV9qpUAulZXzxUo3rw5dVhBJr8yLryV6hqRx50jkSkfOsA-By-b81ETvSrUiw,13,53.85
3zDUgdruZX8mXMG6PXV9qpUAulZXzxUo3rw5dVhBJr8yLryV6hqRx50jkSkfOsA-By-b81ETvSrUiw,13,38.46
